t/s	x/m	y/m
1.000
1.010
1.020
1.030
1.040
1.050
1.060	
1.070
1.080	
1.090	
1.100
1.110
1.120
5,580
5,588
5,596
5,604
5,612
5,620
5,627
5,635
5,643
5,651
5,659
5,667
5,675
5,683
5,691
5,699
5,707
5,715
5,722
5,730
5,738
5,746
5,754
5,762
5,770
5,778
5,785
5,793
5,801
5,809
5,817
5,825
5,832
5,840
5,848
5,856
5,864
5,872
5,879
5,887
5,895
5,903
5,911
5,918
5,926
5,934
5,942
5,950
5,957
5,965
5,973
5,981
5,988
5,996
6,004
6,012
6,019
6,027
6,035
6,042
6,050
6,058
6,066
6,073
6,081
6,089
6,096
6,104
6,112
6,120
6,127
6,135
6,143
6,150
6,158
6,166
6,173
6,181
6,189
6,196
6,204
6,211
6,219
6,227
6,234
6,242
6,250
6,257
6,265
6,272
6,280
6,288
6,295
6,303
6,310
6,318
6,326
6,333
6,341
6,348
6,356
6,363
6,371
6,378
6,386
6,394
6,401
6,409
6,416
6,424
6,431
6,439
6,446
6,454
6,461
6,469
6,476
6,484
6,491
6,499
6,506
6,514
6,521
6,529
6,536
6,544
6,551
6,558
6,566
6,573
6,581
6,588
6,596
6,603
6,611
6,618
6,625
6,633
6,640
6,648
6,655
6,662
6,670
6,677
6,685
6,692
6,699
6,707
6,714
6,721
6,729
6,736
6,744
6,751
6,758
6,766
6,773
6,780
6,788
6,795	4.420
13,40	6,802	4.424
13,42	6,810	4.427
13,44	6,817	4.431
13,46	6,824	4.435
13,48	6,831	4.438
13,50	6,839	4.442
13,52	6,846	4.446
13,54	6,853	4.449
13,56	6,861	4.453
13,58	6,868	4.457
13,60	6,875	4.460
13,62	6,882	4.464
13,64	6,890	4.468
13,66	6,897	4.471
13,68	6,904	4.475
13,70	6,912	4.478
13,72	6,919	4.482
13,74	6,926	4.486
13,76	6,933	4.489
13,78	6,941	4.493
13,80	6,948	4.496
13,82	6,955	4.500
13,84	6,962	4.504
13,86	6,970	4.507
13,88	6,977	4.511
13,90	6,984	4.514
13,92	6,991	4.518
13,94	6,998	4.521
13,96	7,006	4.525
13,98	7,013	4.528
14,00	7,020	4.532
14,02	7,027	4.536
14,04	7,034	4.539
14,06	7,042	4.543
14,08	7,049	4.546
14,10	7,056	4.550
14,12	7,063	4.553
14,14	7,070	4.556
14,16	7,077	4.560
14,18	7,085	4.563
14,20	7,092	4.567
14,22	7,099	4.570
14,24	7,106	4.574
14,26	7,113	4.577
14,28	7,120	4.581
14,30	7,128	4.584
14,32	7,135	4.588
14,34	7,142	4.591
14,36	7,149	4.594
14,38	7,156	4.598
14,40	7,163	4.601
14,42	7,170	4.605
14,44	7,177	4.608
14,46	7,185	4.611
14,48	7,192	4.615
14,50	7,199	4.618
14,52	7,206	4.621
14,54	7,213	4.625
14,56	7,220	4.628
14,58	7,227	4.631
14,60	7,234	4.635
14,62	7,241	4.638
14,64	7,248	4.641
14,66	7,255	4.645
14,68	7,262	4.648
14,70	7,270	4.651
14,72	7,277	4.655
14,74	7,284	4.658
14,76	7,291	4.661
14,78	7,298	4.664
14,80	7,305	4.668
14,82	7,312	4.671
14,84	7,319	4.674
14,86	7,326	4.677
14,88	7,333	4.681
14,90	7,340	4.684
14,92	7,347	4.687
14,94	7,354	4.690
14,96	7,361	4.694
14,98	7,368	4.697
15,00	7,375	4.700
15,02	7,382	4.703
15,04	7,389	4.706
15,06	7,396	4.710
15,08	7,403	4.713
15,10	7,410	4.716
15,12	7,417	4.719
15,14	7,424	4.722
15,16	7,431	4.725
15,18	7,438	4.729
15,20	7,445	4.732
15,22	7,452	4.735
15,24	7,459	4.738
15,26	7,466	4.741
15,28	7,473	4.744
15,30	7,480	4.747
15,32	7,486	4.750
15,34	7,493	4.753
15,36	7,500	4.757
15,38	7,507	4.760
15,40	7,514	4.763
15,42	7,521	4.766
15,44	7,528	4.769
15,46	7,535	4.772
15,48	7,542	4.775
15,50	7,549	4.778
15,52	7,556	4.781
15,54	7,563	4.784
15,56	7,569	4.787
15,58	7,576	4.790
15,60	7,583	4.793
15,62	7,590	4.796
15,64	7,597	4.799
15,66	7,604	4.802
15,68	7,611	4.805
15,70	7,618	4.808
15,72	7,624	4.811
15,74	7,631	4.814
15,76	7,638	4.817
15,78	7,645	4.820
15,80	7,652	4.823
15,82	7,659	4.826
15,84	7,665	4.829
15,86	7,672	4.832
15,88	7,679	4.835
15,90	7,686	4.838
15,92	7,693	4.840
15,94	7,700	4.843
15,96	7,706	4.846
15,98	7,713	4.849
16,00	7,720	4.852
16,02	7,727	4.855
16,04	7,734	4.858
16,06	7,740	4.861
16,08	7,747	4.863
16,10	7,754	4.866
16,12	7,761	4.869
16,14	7,768	4.872
16,16	7,774	4.875
16,18	7,781	4.878
16,20	7,788	4.880
16,22	7,795	4.883
16,24	7,801	4.886
16,26	7,808	4.889
16,28	7,815	4.892
16,30	7,822	4.894
16,32	7,828	4.897
16,34	7,835	4.900
16,36	7,842	4.903
16,38	7,848	4.906
16,40	7,855	4.908
16,42	7,862	4.911
16,44	7,869	4.914
16,46	7,875	4.917
16,48	7,882	4.919
16,50	7,889	4.922
16,52	7,895	4.925
16,54	7,902	4.927
16,56	7,909	4.930
16,58	7,916	4.933
16,60	7,922	4.936
16,62	7,929	4.938
16,64	7,936	4.941
16,66	7,942	4.944
16,68	7,949	4.946
16,70	7,956	4.949
16,72	7,962	4.952
16,74	7,969	4.954
16,76	7,976	4.957
16,78	7,982	4.959
16,80	7,989	4.962
16,82	7,995	4.965
16,84	8,002	4.967
16,86	8,009	4.970
16,88	8,015	4.973
16,90	8,022	4.975
16,92	8,029	4.978
16,94	8,035	4.980
16,96	8,042	4.983
16,98	8,048	4.985
17,00	8,055	4.988
17,02	8,062	4.991
17,04	8,068	4.993
17,06	8,075	4.996
17,08	8,081	4.998
17,10	8,088	5.001
17,12	8,095	5.003
17,14	8,101	5.006
17,16	8,108	5.008
17,18	8,114	5.011
17,20	8,121	5.013
17,22	8,127	5.016
17,24	8,134	5.018
17,26	8,140	5.021
17,28	8,147	5.023
17,30	8,154	5.026
17,32	8,160	5.028
17,34	8,167	5.031
17,36	8,173	5.033
17,38	8,180	5.035
17,40	8,186	5.038
17,42	8,193	5.040
17,44	8,199	5.043
17,46	8,206	5.045
17,48	8,212	5.048
17,50	8,219	5.050
17,52	8,225	5.052
17,54	8,232	5.055
17,56	8,238	5.057
17,58	8,245	5.060
17,60	8,251	5.062
17,62	8,258	5.064
17,64	8,264	5.067
17,66	8,271	5.069
17,68	8,277	5.071
17,70	8,284	5.074
17,72	8,290	5.076
17,74	8,296	5.078
17,76	8,303	5.081
17,78	8,309	5.083
17,80	8,316	5.085
17,82	8,322	5.088
17,84	8,329	5.090
17,86	8,335	5.092
17,88	8,342	5.094
17,90	8,348	5.097
17,92	8,354	5.099
17,94	8,361	5.101
17,96	8,367	5.104
17,98	8,374	5.106
18,00	8,380	5.108
18,02	8,386	5.110
18,04	8,393	5.112
18,06	8,399	5.115
18,08	8,406	5.117
18,10	8,412	5.119
18,12	8,418	5.121
18,14	8,425	5.124
18,16	8,431	5.126
18,18	8,437	5.128
18,20	8,444	5.130
18,22	8,450	5.132
18,24	8,457	5.134
18,26	8,463	5.137
18,28	8,469	5.139
18,30	8,476	5.141
18,32	8,482	5.143
18,34	8,488	5.145
18,36	8,495	5.147
18,38	8,501	5.149
18,40	8,507	5.152
18,42	8,514	5.154
18,44	8,520	5.156
18,46	8,526	5.158
18,48	8,532	5.160
18,50	8,539	5.162
18,52	8,545	5.164
18,54	8,551	5.166
18,56	8,558	5.168
18,58	8,564	5.170
18,60	8,570	5.172
18,62	8,576	5.174
18,64	8,583	5.176
18,66	8,589	5.178
18,68	8,595	5.180
18,70	8,602	5.182
18,72	8,608	5.184
18,74	8,614	5.186
18,76	8,620	5.188
18,78	8,627	5.190
18,80	8,633	5.192
18,82	8,639	5.194
18,84	8,645	5.196
18,86	8,652	5.198
18,88	8,658	5.200
18,90	8,664	5.202
18,92	8,670	5.204
18,94	8,676	5.206
18,96	8,683	5.208
18,98	8,689	5.210
19,00	8,695	5.212
19,02	8,701	5.214
19,04	8,707	5.216
19,06	8,714	5.218
19,08	8,720	5.220
19,10	8,726	5.222
19,12	8,732	5.223
19,14	8,738	5.225
19,16	8,744	5.227
19,18	8,751	5.229
19,20	8,757	5.231
19,22	8,763	5.233
19,24	8,769	5.235
19,26	8,775	5.236
19,28	8,781	5.238
19,30	8,788	5.240
19,32	8,794	5.242
19,34	8,800	5.244
19,36	8,806	5.246
19,38	8,812	5.247
19,40	8,818	5.249
19,42	8,824	5.251
19,44	8,830	5.253
19,46	8,837	5.254
19,48	8,843	5.256
19,50	8,849	5.258
19,52	8,855	5.260
19,54	8,861	5.262
19,56	8,867	5.263
19,58	8,873	5.265
19,60	8,879	5.267
19,62	8,885	5.268
19,64	8,891	5.270
19,66	8,897	5.272
19,68	8,903	5.274
19,70	8,910	5.275
19,72	8,916	5.277
19,74	8,922	5.279
19,76	8,928	5.280
19,78	8,934	5.282
19,80	8,940	5.284
19,82	8,946	5.285
19,84	8,952	5.287
19,86	8,958	5.289
19,88	8,964	5.290
19,90	8,970	5.292
19,92	8,976	5.294
19,94	8,982	5.295
19.96	8.988	5.297
19.98	8.994	5.298
20.00	9.000	5.300
